Sample	Reads	TaxID	Rank	Taxon
SRR24442557	95	1280	S	                  Staphylococcus aureus
SRR24442557	39	1282	S	                  Staphylococcus epidermidis
SRR24442557	34	1295	S	                  Staphylococcus schleiferi
SRR24442557	28	1290	S	                  Staphylococcus hominis
SRR24442557	25	170573	S	                  Staphylococcus pettenkoferi
SRR24442557	17	29388	S	                  Staphylococcus capitis
SRR24442557	16	1296	S	                  Staphylococcus sciuri
SRR24442557	16	308354	S	                  Staphylococcus simiae
SRR24442557	16	985002	S	                  Staphylococcus argenteus
SRR24442557	14	1294	S	                  Staphylococcus muscae
SRR24442557	14	46127	S	                  Staphylococcus felis
SRR24442557	12	214473	S	                  Staphylococcus nepalensis
SRR24442557	11	29385	S	                  Staphylococcus saprophyticus
SRR24442557	11	1286	S	                  Staphylococcus simulans
SRR24442557	11	61015	S	                  Staphylococcus succinus
SRR24442557	10	29382	S	                  Staphylococcus cohnii
SRR24442557	9	1284	S	                  Staphylococcus hyicus
SRR24442557	7	1288	S	                  Staphylococcus xylosus
SRR24442557	7	1283	S	                  Staphylococcus haemolyticus
SRR24442557	7	28035	S	                  Staphylococcus lugdunensis
SRR24442557	7	29379	S	                  Staphylococcus auricularis
SRR24442557	5	29384	S	                  Staphylococcus kloosii
SRR24442557	5	155085	S	                  Staphylococcus lutrae
SRR24442557	4	70258	S	                  Staphylococcus piscifermentans
SRR24442557	4	985762	S	                  Staphylococcus agnetis
SRR24442557	3	70255	S	                  Staphylococcus condimenti
SRR24442557	3	1281	S	                  Staphylococcus carnosus
SRR24442557	2	1292	S	                  Staphylococcus warneri
SRR24442557	2	45972	S	                  Staphylococcus pasteuri
SRR24442557	2	643214	S	                  Staphylococcus stepanovicii
SRR24442557	2	2025492	S	                  Staphylococcus sp. M0911
SRR24442557	1	246432	S	                  Staphylococcus equorum
SRR24442557	22	407035	S	                  Salinicoccus halodurans
SRR24442557	11	1898474	S	                  Macrococcus sp. IME1552
SRR24442557	4	69966	S	                  Macrococcus caseolyticus
SRR24442557	3	1855823	S	                  Macrococcus canis
SRR24442557	10	1849491	S	                  Auricoccus indicus
SRR24442557	7	1461582	S	                  Jeotgalicoccus saudimassiliensis
SRR24442557	60	192421	S	                  Planococcus maritimus
SRR24442557	41	1302659	S	                  Planococcus versutus
SRR24442557	39	2058136	S	                  Planococcus sp. MB-3u-03
SRR24442557	34	1038856	S	                  Planococcus plakortidis
SRR24442557	13	161360	S	                  Planococcus antarcticus
SRR24442557	12	1215089	S	                  Planococcus halocryophilus
SRR24442557	10	200991	S	                  Planococcus rifietoensis
SRR24442557	10	1598147	S	                  Planococcus faecalis
SRR24442557	7	414778	S	                  Planococcus donghaensis
SRR24442557	6	1526927	S	                  Planococcus sp. PAMC 21323
SRR24442557	1	1374	S	                  Planococcus kocurii
SRR24442557	62	1571	S	                  Sporosarcina ureae
SRR24442557	8	1476	S	                  Sporosarcina psychrophila
SRR24442557	3	1930764	S	                  Sporosarcina sp. P33
SRR24442557	3	2283194	S	                  Sporosarcina sp. PTS2304
SRR24442557	28	1508404	S	                  Jeotgalibacillus malaysiensis
SRR24442557	16	76853	S	                  Solibacillus silvestris
SRR24442557	5	2048654	S	                  Solibacillus sp. R5-41
SRR24442557	10	241244	S	                  Rummeliibacillus stabekisii
SRR24442557	6	2320858	S	                  Paenisporosarcina sp. K2R23-3
SRR24442557	4	1750719	S	                  Kurthia sp. 11kri321
SRR24442557	75	360911	S	                    Exiguobacterium sp. AT1b
SRR24442557	19	223958	S	                    Exiguobacterium oxidotolerans
SRR24442557	12	332410	S	                    Exiguobacterium sibiricum
SRR24442557	11	132920	S	                    Exiguobacterium antarcticum
SRR24442557	1	1399115	S	                    Exiguobacterium sp. MH3
SRR24442557	1	1849031	S	                    Exiguobacterium sp. U13-1
SRR24442557	16	29391	S	                    Gemella morbillorum
SRR24442557	82	2071623	S	                  Laceyella sp. FBKL4.010
SRR24442557	66	1471761	S	                  Novibacillus thermophilus
SRR24442557	57	1639	S	                  Listeria monocytogenes
SRR24442557	15	1643	S	                  Listeria welshimeri
SRR24442557	9	1638	S	                  Listeria ivanovii
SRR24442557	4	1640	S	                  Listeria seeligeri
SRR24442557	2	1642	S	                  Listeria innocua
SRR24442557	3	2756	S	                  Brochothrix thermosphacta
SRR24442557	52	85683	S	                  [Bacillus] selenitireducens
SRR24442557	197	1582	S	                    Lactobacillus casei
SRR24442557	15	1597	S	                    Lactobacillus paracasei
SRR24442557	146	375175	S	                  Lactobacillus backii
SRR24442557	129	152331	S	                  Lactobacillus parabuchneri
SRR24442557	104	1579	S	                  Lactobacillus acidophilus
SRR24442557	69	47715	S	                  Lactobacillus rhamnosus
SRR24442557	58	97478	S	                  Lactobacillus mucosae
SRR24442557	39	1610	S	                  Lactobacillus coryniformis
SRR24442557	30	1613	S	                  Lactobacillus fermentum
SRR24442557	23	1580	S	                  Lactobacillus brevis
SRR24442557	23	1584	S	                  Lactobacillus delbrueckii
SRR24442557	23	1625	S	                  Lactobacillus sanfranciscensis
SRR24442557	22	267363	S	                  Lactobacillus zymae
SRR24442557	21	637971	S	                  Lactobacillus koreensis
SRR24442557	20	1602	S	                  Lactobacillus alimentarius
SRR24442557	20	240427	S	                  Lactobacillus paracollinoides
SRR24442557	16	1847728	S	                  Lactobacillus allii
SRR24442557	16	1624	S	                  Lactobacillus salivarius
SRR24442557	15	1622	S	                  Lactobacillus murinus
SRR24442557	14	1590	S	                  Lactobacillus plantarum
SRR24442557	13	1589	S	                  Lactobacillus pentosus
SRR24442557	13	109790	S	                  Lactobacillus jensenii
SRR24442557	12	1218493	S	                  Lactobacillus kullabergensis
SRR24442557	12	1599	S	                  Lactobacillus sakei
SRR24442557	12	53444	S	                  Lactobacillus lindneri
SRR24442557	11	1598	S	                  Lactobacillus reuteri
SRR24442557	10	1623	S	                  Lactobacillus ruminis
SRR24442557	8	83683	S	                  Lactobacillus amylolyticus
SRR24442557	8	1581	S	                  Lactobacillus buchneri
SRR24442557	7	164393	S	                  Lactobacillus fuchuensis
SRR24442557	7	148814	S	                  Lactobacillus kunkeei
SRR24442557	6	1303590	S	                  Lactobacillus bombi
SRR24442557	6	28038	S	                  Lactobacillus curvatus
SRR24442557	5	2304606	S	                  Lactobacillus sp. HBUAS52074
SRR24442557	5	1074467	S	                  Lactobacillus heilongjiangensis
SRR24442557	5	1138822	S	                  Lactobacillus curieae
SRR24442557	5	47770	S	                  Lactobacillus crispatus
SRR24442557	5	2099788	S	                  Lactobacillus sp. CBA3605
SRR24442557	4	89059	S	                  Lactobacillus acidipiscis
SRR24442557	4	1604	S	                  Lactobacillus amylovorus
SRR24442557	4	1603	S	                  Lactobacillus amylophilus
SRR24442557	4	1601	S	                  Lactobacillus agilis
SRR24442557	4	1596	S	                  Lactobacillus gasseri
SRR24442557	3	1007676	S	                  Lactobacillus ginsenosidimutans
SRR24442557	3	1545702	S	                  Lactobacillus sp. wkB8
SRR24442557	3	2099789	S	                  Lactobacillus sp. CBA3606
SRR24442557	2	1612	S	                  Lactobacillus farciminis
SRR24442557	2	293371	S	                  Lactobacillus oligofermentans
SRR24442557	2	1193095	S	                  Lactobacillus hokkaidonensis
SRR24442557	2	1587	S	                  Lactobacillus helveticus
SRR24442557	2	60520	S	                  Lactobacillus paraplantarum
SRR24442557	1	33959	S	                  Lactobacillus johnsonii
SRR24442557	1	1600	S	                  Lactobacillus acetotolerans
SRR24442557	1	1218494	S	                  Lactobacillus helsingborgensis
SRR24442557	26	114090	S	                  Pediococcus inopinatus
SRR24442557	20	1254	S	                    Pediococcus acidilactici
SRR24442557	5	1255	S	                  Pediococcus pentosaceus
SRR24442557	4	51663	S	                  Pediococcus damnosus
SRR24442557	1	187452	S	                  Pediococcus claussenii
SRR24442557	65	1334	S	                    Streptococcus dysgalactiae
SRR24442557	18	1336	S	                    Streptococcus equi
SRR24442557	35	1156433	S	                  Streptococcus sp. I-P16
SRR24442557	29	712633	S	                  Streptococcus sp. oral taxon 431
SRR24442557	23	2173853	S	                  Streptococcus sp. Z15
SRR24442557	20	1307	S	                  Streptococcus suis
SRR24442557	19	1304	S	                  Streptococcus salivarius
SRR24442557	18	1302	S	                  Streptococcus gordonii
SRR24442557	17	82348	S	                  Streptococcus pluranimalium
SRR24442557	17	1313	S	                  Streptococcus pneumoniae
SRR24442557	16	1314	S	                  Streptococcus pyogenes
SRR24442557	14	1825069	S	                  Streptococcus marmotae
SRR24442557	12	1305	S	                  Streptococcus sanguinis
SRR24442557	11	400065	S	                  Streptococcus merionis
SRR24442557	4	1328	S	                    Streptococcus anginosus
SRR24442557	1	1338	S	                    Streptococcus intermedius
SRR24442557	10	1340	S	                  Streptococcus porcinus
SRR24442557	10	1309	S	                  Streptococcus mutans
SRR24442557	10	45634	S	                  Streptococcus cristatus
SRR24442557	10	1349	S	                  Streptococcus uberis
SRR24442557	8	1814128	S	                  Streptococcus halotolerans
SRR24442557	8	1345	S	                  Streptococcus ferus
SRR24442557	7	1310	S	                  Streptococcus sobrinus
SRR24442557	6	1917441	S	                  Streptococcus ruminantium
SRR24442557	5	28037	S	                  Streptococcus mitis
SRR24442557	5	315405	S	                  Streptococcus gallolyticus
SRR24442557	5	1318	S	                  Streptococcus parasanguinis
SRR24442557	4	1303	S	                  Streptococcus oralis
SRR24442557	4	1759399	S	                  Streptococcus sp. A12
SRR24442557	3	1348	S	                  Streptococcus parauberis
SRR24442557	3	257758	S	                  Streptococcus pseudopneumoniae
SRR24442557	3	1311	S	                  Streptococcus agalactiae
SRR24442557	2	1346	S	                  Streptococcus iniae
SRR24442557	2	102684	S	                  Streptococcus infantarius
SRR24442557	2	1308	S	                  Streptococcus thermophilus
SRR24442557	2	1811193	S	                  Streptococcus pantholopis
SRR24442557	2	1888195	S	                  Streptococcus himalayensis
SRR24442557	2	2021971	S	                  Streptococcus respiraculi
SRR24442557	1	197614	S	                  Streptococcus pasteurianus
SRR24442557	32	1358	S	                  Lactococcus lactis
SRR24442557	25	1366	S	                  Lactococcus raffinolactis
SRR24442557	21	1364	S	                  Lactococcus piscium
SRR24442557	7	1363	S	                  Lactococcus garvieae
SRR24442557	211	155866	S	                  Weissella soli
SRR24442557	29	759620	S	                  Weissella ceti
SRR24442557	15	165096	S	                  Weissella koreensis
SRR24442557	13	1249	S	                  Weissella paramesenteroides
SRR24442557	11	137591	S	                  Weissella cibaria
SRR24442557	3	1631871	S	                  Weissella jogaejeotgali
SRR24442557	12	1244	S	                  Leuconostoc gelidum
SRR24442557	10	33964	S	                  Leuconostoc citreum
SRR24442557	6	1245	S	                  Leuconostoc mesenteroides
SRR24442557	2	1252	S	                  Leuconostoc carnosum
SRR24442557	1	255248	S	                  Leuconostoc garlicum
SRR24442557	1	1511761	S	                  Leuconostoc suionicum
SRR24442557	25	1247	S	                  Oenococcus oeni
SRR24442557	4	336988	S	                  Oenococcus kitaharae
SRR24442557	31	1351	S	                  Enterococcus faecalis
SRR24442557	31	160453	S	                  Enterococcus gilvus
SRR24442557	23	53345	S	                  Enterococcus durans
SRR24442557	20	417368	S	                  Enterococcus thailandicus
SRR24442557	19	37734	S	                  Enterococcus casseliflavus
SRR24442557	14	1352	S	                  Enterococcus faecium
SRR24442557	9	53346	S	                  Enterococcus mundtii
SRR24442557	9	2005703	S	                  Enterococcus wangshanyuanii
SRR24442557	6	44008	S	                  Enterococcus cecorum
SRR24442557	3	1354	S	                  Enterococcus hirae
SRR24442557	32	633807	S	                  Vagococcus penaei
SRR24442557	8	519472	S	                  Vagococcus teuberi
SRR24442557	18	51669	S	                  Tetragenococcus halophilus
SRR24442557	16	33970	S	                  Melissococcus plutonius
SRR24442557	65	1903686	S	                  Jeotgalibaca sp. PTS2502
SRR24442557	4	708126	S	                  Jeotgalibaca dankookensis
